panel,support,transform,bootstrap_unit,target_a,target_b,full_map_correlation,full_map_sign,full_map_top_decile,bootstrap_sign_matches_full_fraction,bootstrap_top_decile_inclusion_fraction,repeats,valid_repeats,seed
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,AKT1,-0.41084998480006474,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,AKT2,-0.43861716456699457,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,CDK2,-0.35488755238487035,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,CSF1R,0.31885878143309826,1,False,0.9935,0.2195,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,EGFR,-0.022051196791967265,-1,False,0.608,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,FGFR1,-0.11543512802606508,-1,False,0.725,0.0025,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,IGF1R,-0.36699780601270393,-1,False,0.999,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,JAK2,-0.18826801073628152,-1,False,0.975,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,KDR,-0.10711121343183269,-1,False,0.7985,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,KIT,0.3339030497383326,1,False,0.9985,0.2385,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,LCK,0.7810020821554902,1,True,1.0,0.999,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,MAP2K1,-0.14078252874279715,-1,False,0.8365,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,MAPK1,-0.4393390554578939,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,MAPK14,0.06425087655591669,1,False,0.7,0.0035,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,MAPKAPK2,-0.494223603378104,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,MET,-0.17519159201039758,-1,False,0.9455,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,PLK1,-0.37914751979160877,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,PTK2,-0.38551772718407534,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,ROCK1,-0.39690279099512826,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,ABL1,SRC,0.5987182536629243,1,True,1.0,0.8745,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,AKT2,0.954595323515823,1,True,1.0,1.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,CDK2,0.34176280981847923,1,False,1.0,0.341,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,CSF1R,-0.3843264484494472,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,EGFR,0.04438608338401031,1,False,0.7725,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,FGFR1,-0.19031450655344984,-1,False,0.9655,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,IGF1R,0.07716959854748578,1,False,0.746,0.0125,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,JAK2,-0.15429908883302854,-1,False,0.956,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,KDR,-0.25247657027785675,-1,False,0.999,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,KIT,-0.41956798705087717,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,LCK,-0.48607292981243266,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,MAP2K1,-0.13793959875924044,-1,False,0.9175,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,MAPK1,0.4675569407110697,1,True,0.9995,0.7085,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,MAPK14,0.11174968837616775,1,False,0.8875,0.0095,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,MAPKAPK2,0.5667396360708212,1,True,1.0,0.964,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,MET,-0.03076924572524842,-1,False,0.646,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,PLK1,0.17376332308881248,1,False,0.986,0.0095,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,PTK2,-0.027156348926423213,-1,False,0.555,0.001,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,ROCK1,0.5419230368841489,1,True,0.999,0.843,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT1,SRC,-0.3653982066022865,-1,False,0.9995,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,CDK2,0.36140802607729045,1,True,1.0,0.452,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,CSF1R,-0.374771587819416,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,EGFR,0.048084034418839745,1,False,0.793,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,FGFR1,-0.18958518606898142,-1,False,0.954,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,IGF1R,0.06650998670169786,1,False,0.705,0.021,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,JAK2,-0.14597448398428392,-1,False,0.941,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,KDR,-0.22569816235220538,-1,False,0.995,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,KIT,-0.4068286707418003,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,LCK,-0.5055884317189817,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,MAP2K1,-0.11477433961555428,-1,False,0.858,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,MAPK1,0.48151633791488524,1,True,1.0,0.763,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,MAPK14,0.11563358499592666,1,False,0.9045,0.0165,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,MAPKAPK2,0.6024053052947506,1,True,1.0,0.987,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,MET,-0.03373659087447817,-1,False,0.657,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,PLK1,0.1832309155718858,1,False,0.988,0.016,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,PTK2,-0.028001888713524593,-1,False,0.5485,0.0025,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,ROCK1,0.4656532585920026,1,True,0.9995,0.751,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,AKT2,SRC,-0.3971004162267823,-1,False,0.9995,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,CSF1R,-0.3410959836319144,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,EGFR,-0.007862580099367895,-1,False,0.5195,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,FGFR1,-0.09094729291993704,-1,False,0.8455,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,IGF1R,0.08925212837228717,1,False,0.8325,0.0025,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,JAK2,-0.06729098059370084,-1,False,0.8125,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,KDR,-0.2010274521112394,-1,False,0.9955,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,KIT,-0.3913989564253897,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,LCK,-0.4326610450113241,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,MAP2K1,0.003959828352505936,1,False,0.489,0.001,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,MAPK1,0.34584921036277283,1,False,0.9835,0.3485,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,MAPK14,0.06962746305218227,1,False,0.8085,0.002,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,MAPKAPK2,0.5692220909290645,1,True,1.0,0.9815,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,MET,-0.038438466128627745,-1,False,0.7085,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,PLK1,0.15991910943595908,1,False,0.997,0.008,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,PTK2,0.014232234772517116,1,False,0.572,0.001,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,ROCK1,0.3757818611064159,1,True,1.0,0.371,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CDK2,SRC,-0.32880190394161357,-1,False,0.999,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,EGFR,-0.35159287021266483,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,FGFR1,-0.07461450630065392,-1,False,0.73,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,IGF1R,-0.3248281663677408,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,JAK2,-0.20296920502005789,-1,False,0.972,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,KDR,0.48784935040303473,1,True,1.0,0.7155,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,KIT,0.8159858287460615,1,True,1.0,0.9995,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,LCK,0.20926850394784452,1,False,0.9405,0.045,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,MAP2K1,-0.14235233814322662,-1,False,0.916,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,MAPK1,-0.4178260315692061,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,MAPK14,-0.12209845189737187,-1,False,0.887,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,MAPKAPK2,-0.45070829279764524,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,MET,-0.10382620054028117,-1,False,0.859,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,PLK1,-0.4149039477470404,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,PTK2,-0.32341979002763543,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,ROCK1,-0.38310375476343034,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,CSF1R,SRC,0.03150655166065958,1,False,0.5745,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,FGFR1,-0.22042040782471595,-1,False,0.9855,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,IGF1R,-0.07274841166924696,-1,False,0.8905,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,JAK2,-0.2537087771118033,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,KDR,-0.31290760045305827,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,KIT,-0.3515904554124953,-1,False,0.9995,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,LCK,0.15114595696500654,1,False,0.9325,0.0055,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,MAP2K1,0.00644219968475254,1,False,0.488,0.0015,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,MAPK1,0.20680192289641788,1,False,0.9985,0.0025,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,MAPK14,0.07582234966901097,1,False,0.8695,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,MAPKAPK2,0.15674591180735764,1,False,0.985,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,MET,-0.08562841279566231,-1,False,0.9135,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,PLK1,0.02375146789502906,1,False,0.7045,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,PTK2,-0.036774399498826014,-1,False,0.7065,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,ROCK1,-0.11092695225132164,-1,False,0.935,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,EGFR,SRC,0.17887953732704726,1,False,0.983,0.016,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,IGF1R,0.04791075120345008,1,False,0.628,0.0155,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,JAK2,0.19833963628206,1,False,0.931,0.1075,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,KDR,0.4119751031046238,1,True,0.9975,0.4775,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,KIT,0.16048823995231523,1,False,0.897,0.018,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,LCK,-0.07288625918662167,-1,False,0.656,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,MAP2K1,-0.04637392196872414,-1,False,0.6185,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,MAPK1,-0.1478265620929119,-1,False,0.869,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,MAPK14,-0.18125844287464454,-1,False,0.9705,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,MAPKAPK2,-0.1949013359556524,-1,False,0.913,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,MET,-0.08049662912784109,-1,False,0.7435,0.0015,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,PLK1,-0.10233068301192771,-1,False,0.8625,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,PTK2,-0.016184840732773702,-1,False,0.5545,0.007,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,ROCK1,-0.04486779102397258,-1,False,0.642,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,FGFR1,SRC,0.08666316816288672,1,False,0.682,0.1,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,JAK2,0.1012772102575702,1,False,0.883,0.003,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,KDR,-0.17439561611955684,-1,False,0.9455,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,KIT,-0.3732373404336015,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,LCK,-0.3106954222630497,-1,False,0.9855,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,MAP2K1,-0.009461220820641514,-1,False,0.517,0.002,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,MAPK1,0.36124600336683665,1,False,0.999,0.3605,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,MAPK14,-0.10204021867320628,-1,False,0.83,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,MAPKAPK2,0.12280025518659662,1,False,0.7605,0.068,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,MET,0.1776386733173252,1,False,0.9865,0.046,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,PLK1,0.339384013697379,1,False,0.9905,0.3125,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,PTK2,0.6961431111113454,1,True,1.0,0.9745,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,ROCK1,0.1428187270172458,1,False,0.8925,0.0175,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,IGF1R,SRC,-0.328391764698553,-1,False,0.9905,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,KDR,-0.17112980732595873,-1,False,0.9465,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,KIT,-0.1897515079562586,-1,False,0.9575,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,LCK,-0.008331493491797787,-1,False,0.5025,0.001,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,MAP2K1,0.18559279852409408,1,False,0.9495,0.043,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,MAPK1,-0.21594446669573533,-1,False,0.9775,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,MAPK14,-0.27789490003661643,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,MAPKAPK2,-0.1442986395336986,-1,False,0.9075,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,MET,0.01576377454649429,1,False,0.562,0.001,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,PLK1,0.09315377917245579,1,False,0.7455,0.029,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,PTK2,0.17131600535361297,1,False,0.9205,0.032,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,ROCK1,0.357216428939612,1,False,0.9865,0.3335,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,JAK2,SRC,0.006002332530700729,1,False,0.542,0.0025,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,KIT,0.7122645169307547,1,True,1.0,0.9925,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,LCK,-0.19968697782791128,-1,False,0.9395,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,MAP2K1,0.006479532973329357,1,False,0.527,0.0015,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,MAPK1,-0.2441262611176297,-1,False,0.9875,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,MAPK14,-0.2026951120911391,-1,False,0.9905,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,MAPKAPK2,-0.23860027325351113,-1,False,0.9815,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,MET,-0.06554372723936444,-1,False,0.7085,0.0005,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,PLK1,-0.30081587112270214,-1,False,1.0,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,PTK2,-0.23489268665374458,-1,False,0.9785,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,ROCK1,-0.2563089134922635,-1,False,0.9905,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KDR,SRC,-0.2565881976768673,-1,False,0.979,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KIT,LCK,0.2025791591474424,1,False,0.944,0.0325,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KIT,MAP2K1,-0.13744333228717415,-1,False,0.878,0.0,2000,2000,20360891
DAVIS,informative_profiles,two_way_centered,butina_cluster,KIT,MAPK1,-0.4656377004846095,-1,False,1.0,0.0,2000,2000,20360891
