repetition,random_equal_n_residual_pr,random_minus_full_primary_residual_pr,complete_case_minus_random_residual_pr
465,9.4035906283466311,0.1006786856301769,4.5666046866456327
466,9.3426295592177642,0.039717616501310005,4.6275657557744996
467,9.2332878579526074,-0.069624084763846739,4.7369074570396563
468,9.3958928146604954,0.092980871944041255,4.5743025003317683
469,9.264449467948408,-0.038462474768046206,4.7057458470438558
470,9.4175712299938485,0.11465928727739438,4.5526240849984152
471,9.3243709203491978,0.021458977632743625,4.645824394643066
472,9.2802429764533265,-0.022668966263127643,4.6899523385389372
473,9.2285523269953096,-0.074359615721144579,4.7416429879969542
474,9.2236701630962532,-0.079241779620200958,4.7465251518960105
475,9.439991857744257,0.13707991502780281,4.5302034572480068
476,9.3822110369997258,0.079299094283271643,4.5879842779925379
477,9.2276634510449131,-0.075248491671541018,4.7425318639473506
478,9.2732138281059626,-0.029698114610491544,4.6969814868863011
479,9.3452699713909659,0.042358028674511772,4.6249253436012978
480,9.1866626112621557,-0.1162493314542985,4.7835327037301081
481,9.1992381624996149,-0.10367378021683926,4.7709571524926488
482,9.2788016244297999,-0.02411031828665422,4.6913936905624638
483,9.2081115353804197,-0.094800407336034453,4.762083779611844
484,9.3388621467017856,0.035950203985331441,4.6313331682904781
485,9.2536090747965893,-0.049302867919864823,4.7165862401956744
486,9.3890239994125295,0.086112056696075356,4.5811713155797342
487,9.3702320881911625,0.067320145474708326,4.5999632268011013
488,9.4060809204420348,0.10316897772558065,4.5641143945502289
489,9.321991208087276,0.01907926537082183,4.6482041069049878
490,9.1903748352229737,-0.11253710749348045,4.77982047976929
491,9.2904798273310938,-0.012432115385360376,4.67971548766117
492,9.3546038971166094,0.051691954400155282,4.6155914178756543
493,9.3608342804671807,0.057922337750726527,4.6093610345250831
494,9.2669907309363406,-0.035921211780113538,4.7032045840559231
495,9.0612869397905182,-0.24162500292593592,4.9089083752017455
496,9.3565518676404249,0.053639924923970739,4.6136434473518388
497,9.315621415441214,0.012709472724759863,4.6545738995510497
498,9.2723602776081542,-0.030551665108299986,4.6978350373841096
499,9.2361272828576642,-0.066784659858790008,4.7340680321345996
500,9.2567191792237509,-0.046192763492703293,4.7134761357685129
501,9.1896411994010219,-0.1132707433154323,4.7805541155912419
502,9.3210755377965384,0.018163595080084249,4.6491197771957253
503,9.3968465779047943,0.09393463518834011,4.5733487370874695
504,9.3203405190763071,0.017428576359852954,4.6498547959159566
505,9.2418846146322178,-0.061027328084236387,4.728310700360046
506,9.2665434457052775,-0.036368497011176615,4.7036518692869862
507,9.3246850827386876,0.021773140022233406,4.6455102322535762
508,9.3080748796330983,0.0051629369166441563,4.6621204353591654
509,9.1683335771676422,-0.13457836554881197,4.8018617378246216
510,9.3622828669443905,0.059370924227936328,4.6079124480478733
511,9.2247176814552567,-0.07819426126119744,4.745477633537007
512,9.2921475835146428,-0.010764359201811402,4.678047731477621
513,9.1948087568107333,-0.10810318590572088,4.7753865581815305
514,9.3675028762408736,0.064590933524419469,4.6026924387513901
515,9.3281959139564012,0.025283971239947078,4.6419994010358625
516,9.1933723898188244,-0.10953955289762973,4.7768229251734393
517,9.3807985964498517,0.077886653733397537,4.589396718542412
518,9.2823082224124711,-0.020603720303983053,4.6878870925797926
519,9.340438290233088,0.037526347516633862,4.6297570247591757
520,9.4298657140277218,0.12695377131126762,4.540329600964542
521,9.3750123812348551,0.072100438518400978,4.5951829337574086
522,9.3906894044527895,0.087777461736335383,4.5795059105394742
523,9.358061039648641,0.055149096932186836,4.6121342753436227
524,9.2859079231361186,-0.017004019580335594,4.6842873918561452
525,9.325717634607269,0.022805691890814828,4.6444776803849948
526,9.3407665517153085,0.037854608998854289,4.6294287632769553
527,9.225837531531587,-0.077074411184867131,4.7443577834606767
528,9.3483092247623603,0.045397282045906096,4.6218860902299035
529,9.2769813385765936,-0.025930604139860591,4.6932139764156702
530,9.3859531063139272,0.083041163597473044,4.5842422086783365
531,9.2602232781707059,-0.042688664545748267,4.7099720368215579
532,9.3904946456175615,0.087582702901107368,4.5797006693747022
533,9.3047997919956824,0.0018878492792282486,4.6653955229965813
534,9.3230768396492056,0.020164896932751475,4.6471184753430581
535,9.293535871760696,-0.0093760709557582089,4.6766594432315678
536,9.1572717549645262,-0.145640187751928,4.8129235600277376
537,9.3132047716839388,0.010292828967484624,4.656990543308325
538,9.4978302472279577,0.19491830451150349,4.4723650677643061
539,9.3186502185803715,0.015738275863917295,4.6515450964118923
540,9.2240443514189181,-0.078867591297536066,4.7461509635733456
541,9.3578522369053427,0.054940294188888572,4.612343078086921
542,9.3465095215019627,0.043597578785508517,4.6236857934903011
543,9.2713419162023172,-0.031570026514136984,4.6988533987899466
544,9.104349755606405,-0.19856218711004914,4.8658455593858587
545,9.2954438764545131,-0.0074680662619410754,4.6747514385377507
546,9.2931244140187239,-0.0097875286977302522,4.6770709009735398
547,9.1339821543555342,-0.16892978836091999,4.8362131606367296
548,9.3386988514117544,0.035786908695300212,4.6314964635805094
549,9.2268925119746559,-0.076019430741798288,4.7433028030176079
550,9.4149511248831921,0.11203918216673792,4.5552441901090717
551,9.282061251190461,-0.02085069152599317,4.6881340638018028
552,9.2969890976811609,-0.0059228450352932782,4.6732062173111029
553,9.2958199255902212,-0.0070920171262329745,4.6743753894020426
554,9.3011562577641556,-0.0017556849522986084,4.6690390572281082
555,9.3145095879419522,0.011597645225497999,4.6556857270503116
556,9.2607788634854611,-0.042133079230993076,4.7094164515068027
557,9.0914097883899441,-0.21150215432651009,4.8787855266023197
558,9.3789440891881171,0.076032146471662898,4.5912512258041467
559,9.3333019600946727,0.030390017378218559,4.636893354897591
560,9.3208615855491104,0.01794964283265621,4.6493337294431534
561,9.443497278763143,0.14058533604668888,4.5266980362291207
562,9.3264145263466691,0.023502583630214957,4.6437807886455946
563,9.189799315285839,-0.11311262743061512,4.7803959997064247
564,9.2558094578494199,-0.047102484867034278,4.7143858571428439
565,9.3148961209419596,0.01198417822550546,4.6552991940503041
566,9.284668290458141,-0.018243652258313148,4.6855270245341227
567,9.2611778889026599,-0.041734053813794247,4.7090174260896038
568,9.264291928452316,-0.038620014264138192,4.7059033865399478
569,9.2413490142095185,-0.061562928506935677,4.7288463007827453
570,9.2591550421216606,-0.043756900594793535,4.7110402728706031
571,9.2655314126955854,-0.037380530020868719,4.7046639022966783
572,9.2943887252305704,-0.008523217485883805,4.6758065897616934
573,9.2735468496468201,-0.029365093069634085,4.6966484653454437
574,9.2518625329095521,-0.051049409806902091,4.7183327820827117
575,9.2333112886965729,-0.069600654019881247,4.7368840262956908
576,9.3290921418953268,0.026180199178872599,4.641103173096937
577,9.3275959209126125,0.024683978196158307,4.6425993940796513
578,9.2512463294509502,-0.051665613265504007,4.7189489855413136
579,9.2781516783371298,-0.024760264379324326,4.6920436366551339
580,9.3778926044612216,0.074980661744767474,4.5923027105310421
581,9.4992591462423004,0.19634720352584623,4.4709361687499634
582,9.3424045822962043,0.039492639579750133,4.6277907326960595
583,9.2042082653471127,-0.098703677369341491,4.7659870496451511
584,9.2288444596838932,-0.074067483032560943,4.7413508553083705
585,9.2108373302221054,-0.092074612494348784,4.7593579847701584
586,9.3710255337740982,0.06811359105764403,4.5991697812181656
587,9.211042002710764,-0.091869940005690154,4.7591533122814997
588,9.2766110583372772,-0.026300884379176992,4.6935842566549866
589,9.2573825247529147,-0.045529417963539487,4.7128127902393491
590,9.325951966409999,0.023040023693544853,4.6442433485822647
591,9.1204300820988049,-0.18248186061764926,4.8497652328934588
592,9.1776745123131889,-0.12523743040326529,4.7925208026790749
593,9.2832296359726953,-0.019682306743758815,4.6869656790195684
594,9.2852657946786525,-0.017646148037801623,4.6849295203136112
595,9.4956894069962523,0.19277746427979814,4.4745059079960114
596,9.3547580250836955,0.051846082367241308,4.6154372899085683
597,9.3395613535768902,0.036649410860436049,4.6306339614153735
598,9.1931260971968278,-0.10978584551962633,4.7770692177954359
599,9.2558157729424941,-0.047096169773960028,4.7143795420497696
600,9.4202102645179178,0.1172983218014636,4.549985050474346
601,9.3359460012511697,0.033034058534715527,4.6342493137410941
602,9.280376864850405,-0.022535077866049136,4.6898184501418587
603,9.2905763109667703,-0.012335631749683884,4.6796190040254935
604,9.2303814041195285,-0.072530538596925709,4.7398139108727353
605,9.2449673694727981,-0.057944573243656095,4.7252279455194657
606,9.2740036232585723,-0.028908319457881859,4.6961916917336914
607,9.2835655789814968,-0.01934636373495735,4.6866297360107669
608,9.313431627058339,0.010519684341884883,4.6567636879339247
609,9.1900354311497807,-0.11287651156667344,4.780159883842483
610,9.3676455406205221,0.064733597904067963,4.6025497743717416
611,9.3187212113698639,0.015809268653409703,4.6514741036223999
612,9.3802938601436399,0.077381917427185698,4.5899014548486239
613,9.2085932038433995,-0.094318738873054642,4.7616021111488642
614,9.2063883085626408,-0.096523634153813376,4.763807006429623
615,9.370081067279143,0.067169124562688864,4.6001142477131207
616,9.1583785797297974,-0.14453336298665675,4.8118167352624663
617,9.1881921575767045,-0.11471978513974967,4.7820031574155593
618,9.4168977155412943,0.11398577282484013,4.5532975994509695
619,9.2841833588629132,-0.018728583853540925,4.6860119561293505
620,9.2163165593417791,-0.086595383374675095,4.7538787556504847
621,9.2558138232455534,-0.047098119470900812,4.7143814917467104
622,9.420211927334611,0.11729998461815683,4.5499833876576528
623,9.2016720686602369,-0.10123987405621726,4.7685232463320268
624,9.2535773403389712,-0.049334602377482994,4.7166179746532926
625,9.4201267271670197,0.11721478445056555,4.550068587825244
626,9.3846693561647498,0.081757413448295679,4.5855259588275139
627,9.3446624451429443,0.041750502426490144,4.6255328698493194
628,9.329227978009424,0.026316035292969886,4.6409673369828397
629,9.283052858119536,-0.019859084596918208,4.6871424568727278
630,9.3570810652568834,0.054169122540429271,4.6131142497353803
631,9.4477681073182129,0.14485616460175876,4.5224272076740508
632,9.3247566080994115,0.021844665382957373,4.6454387068928522
633,9.1899614219699188,-0.11295052074653533,4.7802338930223449
634,9.2726579451184445,-0.030253997598009619,4.6975373698738192
635,9.3337932465869908,0.030881303870536669,4.6364020684052729
636,9.2439830120442927,-0.058928930672161428,4.726212302947971
637,9.2458485389096552,-0.057063403806798974,4.7243467760826086
638,9.3994463845672289,0.096534441850774755,4.5707489304250348
639,9.3892876878484905,0.086375745132036386,4.5809076271437732
640,9.3387683079673245,0.035856365250870326,4.6314270070249393
641,9.0977257203942479,-0.20518622232220629,4.8724695945980159
642,9.3062451759923874,0.0033332332759332672,4.6639501389998763
643,9.251164417450223,-0.051747525266231165,4.7190308975420407
644,9.4336368947028291,0.1307249519863749,4.5365584202894347
645,9.4118289122851913,0.10891696956873709,4.5583664027070725
646,9.3249990250612687,0.02208708234481449,4.6451962899309951
647,9.3323787091990269,0.029466766482572737,4.6378166057932368
648,9.3386781262909491,0.035766183574494903,4.6315171887013147
649,9.1540477164622267,-0.14886422625422746,4.816147598530037
650,9.3701466543519292,0.067234711635475009,4.6000486606403346
651,9.260378531477679,-0.042533411238775187,4.7098167835145848
652,9.2172498986394729,-0.085662044076981303,4.7529454163527909
653,9.2536776933885214,-0.049234249327932744,4.7165176216037423
654,9.2802038045642181,-0.022708138152236046,4.6899915104280456
655,9.3052972743664171,0.0023853316499629074,4.6648980406258467
656,9.2028294478607009,-0.10008249485575327,4.7673658671315629
657,9.3725839916271081,0.069672048910653928,4.5976113233651557
658,9.1962484078970057,-0.10666353481944846,4.773946907095258
659,9.1056023440758196,-0.19730959864063458,4.8645929709164442
660,9.3115570903722347,0.0086451476557805051,4.6586382246200291
661,9.3077873811233012,0.0048754384068470102,4.6624079338689626
662,9.2096413333646794,-0.09327060935177478,4.7605539816275844
663,9.2311379779834191,-0.0717739647330351,4.7390573370088447
664,9.3224422953896546,0.019530352673200468,4.6477530196026091
665,9.1941166355257185,-0.10879530719073571,4.7760786794665453
666,9.2464086827759093,-0.056503259940544837,4.7237866322163544
667,9.2219597721867324,-0.080952170529721812,4.7482355428055314
668,9.3125941573715014,0.009682214655047261,4.6576011576207623
669,9.2897832269357163,-0.013128715780737821,4.6804120880565474
670,9.4688514116743381,0.16593946895788392,4.5013439033179257
671,9.4165943860387333,0.11368244332227917,4.5536009289535304
672,9.3314431547020309,0.028531211985576732,4.6387521602902329
673,9.2259877882165995,-0.07692415449985468,4.7442075267756643
674,9.1426508700717104,-0.16026107264474376,4.8275444449205533
675,9.2316822709717012,-0.07122967174475292,4.7385130440205625
676,9.3170488025018372,0.014136859785383038,4.6531465124904265
677,9.3417173854959543,0.038805442779500154,4.6284779294963094
678,9.3098699430115488,0.0069580002950946351,4.6603253719807149
679,9.2613480876183036,-0.041563855098150526,4.7088472273739601
680,9.2480184142792474,-0.05489352843720674,4.7221769007130163
681,9.3166812157878436,0.013769273071389421,4.6535140992044202
682,9.361802828332781,0.058890885616326827,4.6083924866594828
683,9.4606332140369034,0.15772127132044922,4.5095621009553604
684,9.2877593896829858,-0.015152553033468408,4.682435925309278
685,9.2888367921287109,-0.014075150587743224,4.6813585228635528
686,9.4239236732689733,0.12101173055251913,4.5462716417232905
687,9.2726498288559167,-0.030262113860537454,4.697545486136347
688,9.4018908732630759,0.098978930546621768,4.5683044417291878
689,9.2929692263751988,-0.0099427163412553199,4.6772260886170649
690,9.2144881634246456,-0.088423779291808557,4.7557071515676181
691,9.3964406196093151,0.093528676892860929,4.5737546953829487
692,9.2820305742513867,-0.020881368465067496,4.6881647407408771
693,9.339497112012964,0.03658516929650979,4.6306982029792998
694,9.2363167998310143,-0.066595142885439884,4.7338785151612495
695,9.3754169488384473,0.072505006121993176,4.5947783661538164
696,9.2111398629777579,-0.091772079738696277,4.7590554520145059
697,9.3366255414823502,0.03371359876589608,4.6335697735099135
698,9.32713238479014,0.024220442073685788,4.6430629302021238
699,9.2145253828029006,-0.088386559913553597,4.7556699321893632
700,9.4675321018126581,0.16462015909620398,4.5026632131796056
701,9.3083280227733738,0.0054160800569196255,4.66186729221889
702,9.3475024757073868,0.04459053299093263,4.622692839284877
703,9.3127919097883325,0.0098799670718783261,4.6574034052039313
704,9.3802835251029659,0.077371582386511761,4.5899117898892978
705,9.4246453098584499,0.12173336714199579,4.5455500051338138
706,9.3942927285031246,0.091380785786670415,4.5759025864891392
707,9.3073978588768167,0.0044859161603625353,4.662797456115447
708,9.2364293138166893,-0.066482628899764862,4.7337660011755744
709,9.379848957607134,0.076937014890679833,4.5903463573851297
710,9.4283496655090211,0.12543772279256693,4.5418456494832427
711,9.1673356553228569,-0.13557628739359728,4.8028596596694069
712,9.2058537158577227,-0.097058226858731445,4.764341599134541
713,9.2081552281872039,-0.094756714529250274,4.7620400868050599
714,9.3241474639294388,0.021235521212984665,4.6460478510628249
715,9.3231539269253041,0.020241984208849928,4.6470413880669597
716,9.1057691582512579,-0.19714278446519629,4.8644261567410059
717,9.2565334152346459,-0.046378527481808263,4.7136618997576178
718,9.2274131836415485,-0.075498759074905664,4.7427821313507152
719,9.2732828497728299,-0.029629092943624258,4.6969124652194338
720,9.3422029240387268,0.0392909813222726,4.627992390953537
721,9.1837876008721331,-0.11912434184432108,4.7864077141201307
722,9.3083016512957091,0.0053897085792549149,4.6618936636965547
723,9.3920417189059595,0.08912977618950535,4.5781535960863042
724,9.2885288232077592,-0.014383119508694975,4.6816664917845046
725,9.235404114729878,-0.067507827986576174,4.7347912002623858
726,9.2039573557580621,-0.098954586958392099,4.7662379592342017
727,9.3481709141020328,0.045258971385578661,4.6220244008902309
728,9.3148211621403743,0.011909219423920092,4.6553741528518895
729,9.4044518248037612,0.10153988208730702,4.5657434901885026
730,9.370986364187937,0.068074421471482793,4.5992089508043268
731,9.260939265791194,-0.041972676925260188,4.7092560492010698
732,9.180911802074295,-0.12200014064215914,4.7892835129179687
733,9.0949387357729314,-0.20797320694352273,4.8752565792193323
734,9.2776692646590977,-0.025242678057356471,4.6925260503331661
735,9.2761867238389879,-0.026725218877466261,4.6940085911532758
736,9.390271246644792,0.087359303928337795,4.5799240683474718
737,9.2116046044956423,-0.091307338220811829,4.7585907104966214
738,9.2406478255651301,-0.062264117151324072,4.7295474894271337
739,9.3956733889895201,0.092761446273065928,4.5745219260027437
740,9.2551892566012146,-0.047722686115239554,4.7150060583910491
741,9.3732744650729209,0.070362522356466783,4.5969208499193428
742,9.2896297298737753,-0.013282212842678831,4.6805655851184884
743,9.1794588993639668,-0.12345304335248741,4.790736415628297
744,9.2289536895686126,-0.073958253147841546,4.7412416254236511
745,9.4267959284812868,0.12388398576483262,4.543399386510977
746,9.2565934422173601,-0.046318500499094029,4.7136018727749036
747,9.3676816400980663,0.06476969738161209,4.6025136748941975
748,9.2842534547226609,-0.018658487993793216,4.6859418602696028
749,9.3974810300440161,0.094569087327561974,4.5727142849482476
750,9.3364401437433848,0.03352820102693066,4.6337551712488789
751,9.2848251802656012,-0.018086762450852945,4.6853701347266625
752,9.3781107013877687,0.075198758671314536,4.592084613604495
753,9.3521307735026085,0.0492188307861543,4.6180645414896553
754,9.3206524819177812,0.01774053920132701,4.6495428330744826
755,9.4080692874346195,0.10515734471816529,4.5621260275576443
756,9.1808550952443504,-0.12205684747210377,4.7893402197479134
757,9.1892409082963766,-0.11367103442007753,4.7809544066958871
758,9.3243958519110688,0.021483909194614625,4.645799463081195
759,9.2760865059117368,-0.026825436804717384,4.694108809080527
760,9.3690792191536403,0.066167276437186118,4.6011160958386235
761,9.3498261625204009,0.046914219803946722,4.6203691524718629
762,9.2287425158474186,-0.074169426869035604,4.7414527991448452
763,9.1726960727097904,-0.13021587000666379,4.7974992422824734
764,9.4021874562253203,0.099275513508866098,4.5680078587669435
765,9.2672818620845678,-0.035630080631886329,4.7029134529076959
766,9.26511086831451,-0.037801074401944135,4.7050844466777537
767,9.2786424518039663,-0.024269490912487868,4.6915528631882975
768,9.224757977288764,-0.078153965427690153,4.7454373377034997
769,9.3600650329764932,0.057153090260039008,4.6101302820157706
770,9.5737548502164778,0.2708429075000236,4.396440464775786
771,9.3658240159737005,0.062912073257246348,4.6043712990185632
772,9.1739600963283472,-0.12895184638810697,4.7962352186639166
773,9.3780978682529526,0.075185925536498388,4.5920974467393112
774,9.3561524933056024,0.053240550589148228,4.6140428216866614
775,9.1280837633136134,-0.17482817940284079,4.8421115516786504
776,9.5059107962747884,0.20299885355833425,4.4642845187174753
777,9.3504848993679381,0.047572956651483977,4.6197104156243256
778,9.2706610080738745,-0.032250934642579665,4.6995343069183892
779,9.2654223147896158,-0.037489627926838409,4.704773000202648
780,9.2885784965137113,-0.014333446202742905,4.6816168184785525
781,9.3671414758405618,0.064229533124107618,4.603053839151702
782,9.3502343282554072,0.047322385538953071,4.6199609867368565
783,9.2591253919741892,-0.043786550742265007,4.7110699230180746
784,9.2761700917167662,-0.026741850999687955,4.6940252232754975
785,9.2713630951908339,-0.031548847525620261,4.6988322198014298
786,9.3870704114999182,0.084158468783464002,4.5831249034923456
787,9.2442646528417125,-0.058647289874741659,4.7259306621505512
788,9.2015742486033041,-0.10133769411315008,4.7686210663889597
789,9.1662780509619495,-0.13663389175450469,4.8039172640303143
790,9.4177802619882023,0.11486831927174812,4.5524150530040615
791,9.2079982345107272,-0.094913708205726977,4.7621970804815366
792,9.1828077275937119,-0.12010421512274227,4.7873875873985519
793,9.3107551749865234,0.0078432322700692225,4.6594401400057404
794,9.2376548963829119,-0.065257046333542235,4.7325404186093518
795,9.4236794648715154,0.12076752215506126,4.5465158501207483
796,9.2593030656596422,-0.043608877056811934,4.7108922493326215
797,9.4450099272685701,0.14209798455211597,4.5251853877236936
798,9.1662260899759609,-0.13668585274049327,4.8039692250163029
799,9.2351686476124932,-0.067743295103960932,4.7350266673797705
800,9.4201522968448508,0.11724035412839662,4.550043018147413
801,9.3588822682844182,0.055970325567963997,4.6113130467078456
802,9.2526068107077837,-0.050305132008670483,4.7175885042844801
803,9.2698093746300216,-0.033102568086432527,4.7003859403622421
804,9.1710283291519303,-0.13188361356452383,4.7991669858403334
805,9.2992976530770513,-0.0036142896394029123,4.6708976619152125
806,9.2169247505413612,-0.085987192175092986,4.7532705644509026
807,9.3053921179189842,0.0024801752025300772,4.6648031970732795
808,9.2991689852053927,-0.0037429575110614621,4.671026329786871
809,9.2931873832948391,-0.0097245594216150977,4.6770079316974247
810,9.2703420898247728,-0.03256985289168135,4.6998532251674909
811,9.1483760054936543,-0.1545359372227999,4.8218193094986095
812,9.2197725563174178,-0.083139386399036397,4.750422758674846
813,9.21063434251149,-0.092277600204964116,4.7595609724807737
814,9.3668970740789881,0.06398513136253392,4.6032982409132757
815,9.1891582788777342,-0.11375366383871999,4.7810370361145296
816,9.2786554749178745,-0.024256467798579706,4.6915398400743893
817,9.411886772152025,0.1089748294355708,4.5583085428402388
818,9.3405939366418558,0.037681993925401613,4.629601378350408
819,9.395629737535554,0.092717794819099808,4.5745655774567098
820,9.4027367613343937,0.09982481861793957,4.56745855365787
821,9.2528600004585577,-0.050051942257896442,4.717335314533706
822,9.2801230110997643,-0.022788931616689823,4.6900723038924994
823,9.2545728072824236,-0.048339135434030567,4.7156225077098401
824,9.246818764381409,-0.056093178335045124,4.7233765506108547
825,9.2975997416575584,-0.005312201058895738,4.6725955733347053
826,9.2437911013400491,-0.059120841376405053,4.7264042136522146
827,9.2716883221803101,-0.031223620536144026,4.6985069928119536
828,9.3121466893232299,0.0092347466067757011,4.6580486256690339
829,9.338818114386827,0.0359061716703728,4.6313772006054368
830,9.3231436502625868,0.020231707546132682,4.6470516647296769
831,9.3714770981662099,0.068565155449755721,4.5987182168260539
832,9.3448836036637992,0.041971660947345057,4.6253117113284645
833,9.3626450218338455,0.059733079117391341,4.6075502931584182
834,9.2480473779271435,-0.054864564789310677,4.7221479370651203
835,9.3390107411268186,0.036098798410364452,4.6311845738654451
836,9.2233205771200488,-0.079591365596405339,4.7468747378722149
837,9.2293350449009939,-0.073576897815460285,4.7408602700912699
838,9.2972578000386044,-0.005654142677849805,4.6729375149536594
839,9.3491476795145303,0.046235736798076132,4.6210476354777335
840,9.4773026536927318,0.17439071097627767,4.4928926612995319
841,9.2927694744107878,-0.010142468305666341,4.6774258405814759
842,9.4049358507014915,0.10202390798503735,4.5652594642907722
843,9.3306350345476794,0.027723091831225233,4.6395602804445844
844,9.4439334197528577,0.14102147703640355,4.526261895239406
845,9.3996387212609225,0.096726778544468317,4.5705565937313413
846,9.1177798074174525,-0.18513213529900163,4.8524155075748112
847,9.3242031057797998,0.021291163063345664,4.6459922092124639
848,9.1946606591784743,-0.10825128353797986,4.7755346558137894
849,9.1203726914963585,-0.18253925122009562,4.8498226234959052
850,9.2387519830241196,-0.064159959692334567,4.7314433319681442
851,9.3293534796874944,0.026441536971040236,4.6408418353047693
852,9.265038529323439,-0.037873413393015198,4.7051567856688248
853,9.3062356674590667,0.0033237247426125549,4.663959647533197
854,9.262259411519695,-0.040652531196759156,4.7079359034725687
855,9.2939899785941762,-0.00892196412227797,4.6762053363980876
856,9.3711478098415331,0.068235867125078897,4.5990475051507307
857,9.205966728070587,-0.096945214645867139,4.7642285869216767
858,9.2569022930663927,-0.04600964965006149,4.7132930219258711
859,9.3253498865257018,0.022437943809247685,4.6448454284665619
860,9.3860887538526647,0.08317681113621056,4.584106561139599
861,9.4450992234445934,0.14218728072813924,4.5250960915476703
862,9.2802913860398544,-0.02262055667659979,4.6899039289524094
863,9.3505021660684768,0.047590223352022676,4.6196931489237869
864,9.1186304536687821,-0.18428148904767205,4.8515648613234816
865,9.2624379964505028,-0.040473946265951355,4.7077573185417609
866,9.4439355120234509,0.14102356930699678,4.5262598029688128
867,9.3088409652387369,0.0059290225222827786,4.6613543497535268
868,9.2636042882636946,-0.039307654452759522,4.7065910267285691
869,9.2486787376029742,-0.054233205113479954,4.7215165773892895
870,9.2207482312171614,-0.082163711499292802,4.7494470837751024
871,9.2557434823448457,-0.047168460371608489,4.7144518326474181
872,9.248763166378664,-0.054148776337790139,4.7214321486135997
873,9.2252633877381722,-0.077648554978281936,4.7449319272540915
874,9.3684206408675568,0.065508698151102607,4.601774674124707
875,9.1993687067900449,-0.10354323592640924,4.7708266082022188
876,9.3334551103136913,0.030543167597237186,4.6367402046785724
877,9.2397460761589247,-0.063165866557529426,4.730449238833339
878,9.2876686755942703,-0.015243267122183823,4.6825266393979934
879,9.3655405575518671,0.062628614835412932,4.6046547574403967
880,9.2780435064384505,-0.024868436278003614,4.6921518085538132
881,9.3105022404484661,0.0075902977320119192,4.6596930745437977
882,9.148068977477875,-0.15484296523857921,4.8221263375143888
883,9.1491127871543725,-0.15379915556208168,4.8210825278378913
884,9.3313593684667708,0.028447425750316668,4.6388359465254929
885,9.1947070084094005,-0.10820493430705369,4.7754883065828633
886,9.3093035888488274,0.0063916461323731966,4.6608917261434364
887,9.3847564990789447,0.08184455636249055,4.585438815913319
888,9.3423524265205078,0.039440483804053628,4.627842888471756
889,9.2935502366735587,-0.0093617060428954346,4.676645078318705
890,9.2099236576931975,-0.092988285023256623,4.7602716572990662
891,9.2252920041069544,-0.077619938609499783,4.7449033108853094
892,9.3343754583174299,0.031463515600975711,4.6358198566748339
893,9.2411915456563474,-0.061720397060106791,4.7290037693359164
894,9.350901115155926,0.047989172439471872,4.6192941998363377
895,9.1920131838359556,-0.1108987588804986,4.7781821311563082
896,9.3732487391401449,0.070336796423690728,4.5969465758521189
897,9.2298281827299764,-0.073083759986477759,4.7403671322622873
898,9.482695959988316,0.17978401727186188,4.4874993550039477
899,9.3537301007371472,0.050818158020693005,4.6164652142551166
900,9.3899234828222173,0.087011540105763174,4.5802718321700464
901,9.265101071858723,-0.03781087085773116,4.7050942431335407
902,9.3509454429525523,0.048033500236098092,4.6192498720397115
903,9.2556270912130252,-0.047284851503428982,4.7145682237792386
904,9.4192172533367025,0.11630531062024829,4.5509780616555613
905,9.3904966402902303,0.087584697573776182,4.5796986747020334
906,9.3354601415924297,0.032548198875975487,4.6347351733998341
907,9.1190939006090872,-0.18381804210736696,4.8511014143831765
908,9.1313433492532994,-0.17156859346315478,4.8388519657389644
909,9.2826192537210712,-0.020292688995382946,4.6875760612711925
910,9.2986819247654751,-0.0042300179509791036,4.6715133902267887
911,9.3699193598934833,0.067007417177029183,4.6002759550987804
912,9.4596771110473483,0.15676516833089416,4.5105182039449154
913,9.3429995614164518,0.040087618699997662,4.6271957535758119
914,9.2059452034376132,-0.096966739278840919,4.7642501115546505
915,9.5042446594863552,0.20133271676990105,4.4659506555059085
916,9.2609437510457049,-0.041968191670749277,4.7092515639465589
917,9.201379721147779,-0.10153222156867514,4.7688155938444847
918,9.3317550194455912,0.028843076729136996,4.6384402955466726
919,9.2786235863068569,-0.024288356409597256,4.6915717286854068
920,9.2736090499142829,-0.029302892802171243,4.6965862650779808
921,9.4032812302532136,0.10036928753675944,4.5669140847390501
922,9.4415731017491584,0.13866115903270426,4.5286222132431053
923,9.3311036326319261,0.02819168991547194,4.6390916823603376
924,9.3058538957864236,0.0029419530699694718,4.6643414192058401
925,9.2252156902319609,-0.0776962524844933,4.7449796247603029
926,9.2356318274617646,-0.067280115254689576,4.7345634875304992
927,9.3896359656160353,0.086724022899581144,4.5805593493762284
928,9.2814923676148169,-0.021419575101637278,4.6887029473774469
929,9.223610389489588,-0.079301553226866162,4.7465849255026757
930,9.3905791336039144,0.087667190887460222,4.5796161813883494
931,9.2484414039389904,-0.054470538777463773,4.7217539110532734
932,9.3699195487828604,0.067007606066406211,4.6002757662094034
933,9.3158435243857021,0.012931581669247905,4.6543517906065617
934,9.291946381614995,-0.010965561101459187,4.6782489333772688
935,9.4152494064447936,0.11233746372833942,4.5549459085474702
936,9.3579750726063633,0.055063129889909135,4.6122202423859004
937,9.1990867815153798,-0.10382516120107432,4.7711085334768839
938,9.2690914837760729,-0.033820458940381215,4.7011038312161908
