dataset,calibration_ligands,repetition,panel_targets_k,reference_scope,cluster_adjusted_rand_index,sample_vs_fixed_full_source_panel_medoid_overlap,sample_vs_fixed_full_source_panel_medoid_jaccard,fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_mean_nearest_distance_on_reference_map,sample_minus_fixed_full_source_panel_mean_nearest_distance_on_reference_map,sample_map_medoids_maximum_nearest_distance_on_reference_map,random_panels_on_reference_map,fraction_random_panels_with_mean_coverage_no_worse_than_sample,random_mean_nearest_distance_median,random_mean_nearest_distance_q025,random_mean_nearest_distance_q975
Docking-44,200,6,6,full_source_map_including_calibration_rows,0.82287408332033074,2,0.20000000000000001,0.43214781831379373,0.45052751252413353,0.018379694210339803,0.82437501128675983,10000,0.0047000000000000002,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,6,6,row_disjoint_complement_map,0.82287408332033074,2,0.20000000000000001,0.43197842095685374,0.45058402907212719,0.018605608115273453,0.82538649549392495,200,0.0050000000000000001,0.49224569116989314,0.45787445832338941,0.53913787869528929
Docking-44,200,6,8,full_source_map_including_calibration_rows,0.59836512261580377,4,0.33333333333333331,0.39776751007762828,0.4140889903255246,0.016321480247896314,0.75693504552139945,10000,0.0016999999999999999,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,6,8,row_disjoint_complement_map,0.59836512261580377,4,0.33333333333333331,0.39769807592066098,0.41426853969263527,0.016570463771974298,0.75832785286524707,200,0,0.45166033193813571,0.4250677563952297,0.49045204366773476
Docking-44,200,6,10,full_source_map_including_calibration_rows,0.62791342328640887,3,0.17647058823529413,0.36509410302902534,0.38731127104251184,0.022217168013486499,0.77228973156250647,10000,0.0054999999999999997,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,6,10,row_disjoint_complement_map,0.62791342328640887,3,0.17647058823529413,0.36493708358513594,0.38785326166273998,0.022916178077604044,0.77650493986316282,200,0.014999999999999999,0.41378034165413008,0.39241800442863095,0.44860125767423759
Docking-44,200,7,6,full_source_map_including_calibration_rows,0.88658908547499427,3,0.33333333333333331,0.43214781831379373,0.44173801241240979,0.0095901940986160561,0.83645961850905426,10000,0.00029999999999999997,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,7,6,row_disjoint_complement_map,0.88658908547499427,3,0.33333333333333331,0.4321591116868857,0.44209437136625329,0.0099352596793675918,0.83770747295591508,200,0,0.49203622894744603,0.45771888666707833,0.5393883793651858
Docking-44,200,7,8,full_source_map_including_calibration_rows,0.86476376545710132,4,0.33333333333333331,0.39776751007762828,0.40599334024306782,0.0082258301654395405,0.8157280261450961,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,7,8,row_disjoint_complement_map,0.86476376545710132,4,0.33333333333333331,0.39771066518548576,0.40626102772552558,0.0085503625400398242,0.81533735153872933,200,0,0.45159220526688326,0.42464599805729425,0.49046068312449853
Docking-44,200,7,10,full_source_map_including_calibration_rows,0.80540815686165135,8,0.66666666666666663,0.36509410302902534,0.37024558323650197,0.005151480207476633,0.73727854012080951,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,7,10,row_disjoint_complement_map,0.80540815686165135,8,0.66666666666666663,0.36531520890190966,0.37051758552190162,0.0052023766199919552,0.73801541270085758,200,0,0.41372864837859458,0.39246821681751104,0.44913030559720324
Docking-44,200,8,6,full_source_map_including_calibration_rows,0.6152981184395111,1,0.090909090909090912,0.43214781831379373,0.45815497354160972,0.026007155227815992,0.79736851837666478,10000,0.0263,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,8,6,row_disjoint_complement_map,0.6152981184395111,1,0.090909090909090912,0.43144558869331784,0.45818649237906056,0.026740903685742723,0.7958932536982084,200,0.040000000000000001,0.49166821856563492,0.45717742774617998,0.5381433160276855
Docking-44,200,8,8,full_source_map_including_calibration_rows,0.47556297551837079,1,0.066666666666666666,0.39776751007762828,0.41907287202897781,0.021305361951349522,0.77999122035591717,10000,0.0079000000000000008,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,8,8,row_disjoint_complement_map,0.47556297551837079,1,0.066666666666666666,0.39697871631733955,0.41879870398770991,0.021819987670370355,0.77811302810109662,200,0.0050000000000000001,0.4508192031579259,0.42455434396847963,0.48934434974673513
Docking-44,200,8,10,full_source_map_including_calibration_rows,0.3948709326042299,3,0.17647058823529413,0.36509410302902534,0.38657551811734692,0.021481415088321576,0.79736851837666478,10000,0.0041999999999999997,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,8,10,row_disjoint_complement_map,0.3948709326042299,3,0.17647058823529413,0.36439688650429214,0.38623859607876287,0.021841709574470736,0.7958932536982084,200,0.014999999999999999,0.41325237387781788,0.39173171986906707,0.44821053480597967
Docking-44,200,9,6,full_source_map_including_calibration_rows,0.82290880845808678,3,0.33333333333333331,0.43214781831379373,0.43626089319730016,0.004113074883506429,0.8013062475385585,10000,0,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,9,6,row_disjoint_complement_map,0.81233620000782325,3,0.33333333333333331,0.43181258017850349,0.43637672770848357,0.0045641475299800782,0.80083698550335569,200,0,0.49195588568410253,0.45756154203134963,0.53940622179955944
Docking-44,200,9,8,full_source_map_including_calibration_rows,0.84505410938871017,5,0.45454545454545453,0.39776751007762828,0.40273903793481219,0.0049715278571839105,0.77228973156250647,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,9,8,row_disjoint_complement_map,0.83240103395196186,5,0.45454545454545453,0.39755302904264816,0.4028732447654495,0.0053202157228013358,0.77509224028424528,200,0,0.4514371574468099,0.4245708487092002,0.49052149532021205
Docking-44,200,9,10,full_source_map_including_calibration_rows,0.65339608530440496,4,0.25,0.36509410302902534,0.37249485420801404,0.0074007511789886959,0.75371891199763885,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,9,10,row_disjoint_complement_map,0.68115571465098446,4,0.25,0.36479164947880033,0.37259834397546415,0.0078066944966638241,0.7611722198113563,200,0,0.4136540203816722,0.39221629293807247,0.44876011834419927
Docking-44,200,10,6,full_source_map_including_calibration_rows,0.62284277262614374,3,0.33333333333333331,0.43214781831379373,0.44219297136546609,0.010045153051672362,0.8013062475385585,10000,0.00040000000000000002,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,10,6,row_disjoint_complement_map,0.61756784636916673,3,0.33333333333333331,0.43231867030699367,0.44261616890863759,0.010297498601643917,0.80188095838518048,200,0,0.49196822990423406,0.45742907707234193,0.53918398120659794
Docking-44,200,10,8,full_source_map_including_calibration_rows,0.68246351227031998,6,0.59999999999999998,0.39776751007762828,0.40687811165520671,0.0091106015775784255,0.71586601120942073,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,10,8,row_disjoint_complement_map,0.66487175853762226,6,0.59999999999999998,0.39796724373785641,0.40739481075702666,0.0094275670191702465,0.71549679002486133,200,0,0.45157046154887703,0.42503916123974578,0.49051165465891755
Docking-44,200,10,10,full_source_map_including_calibration_rows,0.82016855237867259,6,0.42857142857142855,0.36509410302902534,0.37573672938397246,0.010642626354947116,0.71586601120942073,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,10,10,row_disjoint_complement_map,0.80953887526694612,6,0.42857142857142855,0.3649884591569324,0.37625719940439539,0.011268740247462994,0.71549679002486133,200,0,0.41366298206574587,0.39253729253866904,0.44891871070941619
Docking-44,200,11,6,full_source_map_including_calibration_rows,0.7927937794327018,2,0.20000000000000001,0.43214781831379373,0.44062587435619455,0.0084780560424008167,0.77633851181124758,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,11,6,row_disjoint_complement_map,0.7927937794327018,2,0.20000000000000001,0.43200154234760269,0.44101429931312308,0.0090127569655203965,0.77794541662858896,200,0,0.4922393796893586,0.4579437015629938,0.53934041324675774
Docking-44,200,11,8,full_source_map_including_calibration_rows,0.8318658329788412,3,0.23076923076923078,0.39776751007762828,0.4094267408024107,0.011659230724782421,0.77633851181124758,10000,0.0001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,11,8,row_disjoint_complement_map,0.81933714126981372,3,0.23076923076923078,0.39770597198467789,0.40981201999731359,0.012106048012635706,0.77794541662858896,200,0,0.4516326338572636,0.42491684774945188,0.49094152810335578
Docking-44,200,11,10,full_source_map_including_calibration_rows,0.70970745712733763,3,0.17647058823529413,0.36509410302902534,0.37935750833426013,0.014263405305234789,0.76335687371682004,10000,0.00040000000000000002,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,11,10,row_disjoint_complement_map,0.72394388523420783,3,0.17647058823529413,0.36513605538757082,0.37978708452489013,0.014651029137319305,0.76738959178717758,200,0,0.41374905826370467,0.39235678401904867,0.44944153050354385
Docking-44,200,12,6,full_source_map_including_calibration_rows,0.77131183686914573,1,0.090909090909090912,0.43214781831379373,0.45800861488433092,0.025860796570537192,0.80001247747940463,10000,0.025999999999999999,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,12,6,row_disjoint_complement_map,0.74115515601672532,1,0.090909090909090912,0.43195405574287737,0.45789934824249606,0.025945292499618688,0.80371976187479199,200,0.035000000000000003,0.49184335821766229,0.45739374322863435,0.53871073477396003
Docking-44,200,12,8,full_source_map_including_calibration_rows,0.7241383253665119,5,0.45454545454545453,0.39776751007762828,0.41218126235639441,0.014413752278766123,0.7577920351247901,10000,0.001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,12,8,row_disjoint_complement_map,0.70169936422983181,5,0.45454545454545453,0.39755543341092675,0.41210075572755367,0.014545322316626919,0.75897800263283632,200,0,0.45132733655145207,0.42484337728568938,0.4901262365784429
Docking-44,200,12,10,full_source_map_including_calibration_rows,0.76084570196855894,6,0.42857142857142855,0.36509410302902534,0.37773688860686572,0.012642785577840376,0.78155764060529975,10000,0.0001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,12,10,row_disjoint_complement_map,0.7565372867466289,6,0.42857142857142855,0.3647376224523633,0.37761319869433513,0.012875576241971831,0.78350872478234312,200,0,0.41348984260239396,0.39206149794085193,0.44882532651444129
Docking-44,200,13,6,full_source_map_including_calibration_rows,0.7406914298500783,4,0.5,0.43214781831379373,0.43885624542750823,0.0067084271137144991,0.8013062475385585,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,13,6,row_disjoint_complement_map,0.7406914298500783,4,0.5,0.43214094572846656,0.43912084162886983,0.0069798959004032657,0.80346533256817754,200,0,0.49207139714597803,0.45752790517103598,0.5392227256803741
Docking-44,200,13,8,full_source_map_including_calibration_rows,0.74168638757905492,4,0.33333333333333331,0.39776751007762828,0.40941596140881148,0.011648451331183196,0.8013062475385585,10000,0.0001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,13,8,row_disjoint_complement_map,0.74168638757905492,4,0.33333333333333331,0.39781207709578575,0.40975990832636816,0.011947831230582406,0.80346533256817754,200,0,0.45134131544611134,0.42500079237307209,0.49045026798187186
Docking-44,200,13,10,full_source_map_including_calibration_rows,0.84023464696110128,7,0.53846153846153844,0.36509410302902534,0.37797489393251538,0.012880790903490036,0.8013062475385585,10000,0.0001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,13,10,row_disjoint_complement_map,0.84023464696110128,7,0.53846153846153844,0.36505939673818094,0.37829320393606358,0.013233807197882641,0.80329031311106491,200,0,0.41356074566235873,0.39250256949060863,0.44905203604757332
Docking-44,200,14,6,full_source_map_including_calibration_rows,0.60252558391177724,2,0.20000000000000001,0.43214781831379373,0.44624038728383764,0.014092568970043906,0.8157280261450961,10000,0.001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,14,6,row_disjoint_complement_map,0.60252558391177724,2,0.20000000000000001,0.43242769900884032,0.44690541100784736,0.014477711999007048,0.81965341837577932,200,0,0.49244108324025249,0.45755283826401122,0.53944080546335649
Docking-44,200,14,8,full_source_map_including_calibration_rows,0.61400168158662649,2,0.14285714285714285,0.39776751007762828,0.41177407325781545,0.01400656318018717,0.8157280261450961,10000,0.00089999999999999998,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,14,8,row_disjoint_complement_map,0.61400168158662649,2,0.14285714285714285,0.39800882935932713,0.41241685772615022,0.014408028366823089,0.81965341837577932,200,0,0.45178732155796325,0.42536251381812673,0.49155121414479425
Docking-44,200,14,10,full_source_map_including_calibration_rows,0.70101760844649741,4,0.25,0.36509410302902534,0.37965819256022332,0.014564089531197977,0.7577920351247901,10000,0.00040000000000000002,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,14,10,row_disjoint_complement_map,0.70101760844649741,4,0.25,0.36553886189400836,0.38017562333796434,0.014636761443955981,0.76162266534275946,200,0,0.41380856517001091,0.39271547103064974,0.44904700408852449
Docking-44,200,15,6,full_source_map_including_calibration_rows,0.65681262127731377,2,0.20000000000000001,0.43214781831379373,0.44700378949004238,0.01485597117624865,0.79361877403129721,10000,0.0012999999999999999,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,15,6,row_disjoint_complement_map,0.64617115216963361,2,0.20000000000000001,0.43210517934396614,0.4471558269673801,0.01505064762341396,0.79563923459896135,200,0,0.49227433806534016,0.45769198488681806,0.53941274828027663
Docking-44,200,15,8,full_source_map_including_calibration_rows,0.59665000591321882,2,0.14285714285714285,0.39776751007762828,0.40621096789293176,0.0084434578153034789,0.77633851181124758,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,15,8,row_disjoint_complement_map,0.59147917604890898,2,0.14285714285714285,0.39774801418103639,0.40631272317780209,0.008564708996765702,0.77719110178381101,200,0,0.45158265049574131,0.42478802964132412,0.49049717723510494
Docking-44,200,15,10,full_source_map_including_calibration_rows,0.7731530261522922,7,0.53846153846153844,0.36509410302902534,0.37600298381515262,0.010908880786127284,0.74682641861712329,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,15,10,row_disjoint_complement_map,0.78195796188762579,7,0.53846153846153844,0.36511039616929764,0.37628804356238843,0.011177647393090795,0.74762160109897824,200,0,0.41360356602436427,0.39230553911168975,0.44915686431075558
Docking-44,200,16,6,full_source_map_including_calibration_rows,0.7134800363450271,1,0.090909090909090912,0.43214781831379373,0.46066066083937257,0.028512842525578841,0.83289745467345244,10000,0.041500000000000002,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,16,6,row_disjoint_complement_map,0.7134800363450271,1,0.090909090909090912,0.43208648797965454,0.4608606072746817,0.028774119295027156,0.83429247446139321,200,0.050000000000000003,0.49202325675247338,0.4576609583507717,0.53918653365996916
Docking-44,200,16,8,full_source_map_including_calibration_rows,0.66838681500551678,4,0.33333333333333331,0.39776751007762828,0.40786945606617042,0.010101945988542138,0.77999122035591717,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,16,8,row_disjoint_complement_map,0.66838681500551678,4,0.33333333333333331,0.39760157421968823,0.40799454148819142,0.010392967268503195,0.77894360253376482,200,0,0.45146004579407506,0.4250220612287533,0.49034551316984232
Docking-44,200,16,10,full_source_map_including_calibration_rows,0.57279679794153382,7,0.53846153846153844,0.36509410302902534,0.37483203323965159,0.0097379302106262444,0.7404589196490603,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,16,10,row_disjoint_complement_map,0.57279679794153382,7,0.53846153846153844,0.36496898330671623,0.37499851643928217,0.010029533132565938,0.74101881123560276,200,0,0.41372405539777385,0.39229701137218059,0.44890204661398775
Docking-44,200,17,6,full_source_map_including_calibration_rows,0.74378244200539578,2,0.20000000000000001,0.43214781831379373,0.43900547362005232,0.0068576553062585921,0.78464214215580474,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,17,6,row_disjoint_complement_map,0.74378244200539578,2,0.20000000000000001,0.43270712057559851,0.44009631867106197,0.0073891980954634562,0.78201472005402184,200,0,0.49275185360881235,0.45841431510859082,0.54008297428701246
Docking-44,200,17,8,full_source_map_including_calibration_rows,0.56483561875316834,2,0.14285714285714285,0.39776751007762828,0.40436075644374758,0.0065932463661192986,0.77999122035591717,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,17,8,row_disjoint_complement_map,0.5541084463628978,2,0.14285714285714285,0.39841638423012121,0.40536585072671655,0.0069494664965953357,0.78201472005402184,200,0,0.45233667664269017,0.42559955641436953,0.49141507493512054
Docking-44,200,17,10,full_source_map_including_calibration_rows,0.64033710475734518,7,0.53846153846153844,0.36509410302902534,0.367728674979244,0.002634571950218656,0.71994249100850871,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,17,10,row_disjoint_complement_map,0.66669303171715577,7,0.53846153846153844,0.36599251564683416,0.3686025740734919,0.0026100584266577354,0.72399101701627511,200,0,0.41432486778506905,0.39316017298951456,0.44979036207552997
Docking-44,200,18,6,full_source_map_including_calibration_rows,0.6789000407314959,1,0.090909090909090912,0.43214781831379373,0.46458777328361728,0.032439954969823548,0.82437501128675983,10000,0.072999999999999995,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,18,6,row_disjoint_complement_map,0.67396004135813425,1,0.090909090909090912,0.43166200934887572,0.46527272245082113,0.033610713101945411,0.82732486009453488,200,0.089999999999999997,0.49207100112383684,0.45752122424218011,0.53941637410692755
Docking-44,200,18,8,full_source_map_including_calibration_rows,0.73180873180873185,2,0.14285714285714285,0.39776751007762828,0.43049774591244278,0.032730235834814492,0.82437501128675983,10000,0.0785,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,18,8,row_disjoint_complement_map,0.72036653857522903,2,0.14285714285714285,0.3972597064768989,0.43107795501310647,0.033818248536207574,0.82732486009453488,200,0.080000000000000002,0.45142933149639369,0.42445542465548719,0.49054016697822878
Docking-44,200,18,10,full_source_map_including_calibration_rows,0.77005502852705854,4,0.25,0.36509410302902534,0.39452066059468183,0.029426557565656486,0.75371891199763885,10000,0.038300000000000001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,18,10,row_disjoint_complement_map,0.73968974650018915,4,0.25,0.3648881571881461,0.39488944627503331,0.030001289086887206,0.74928653618762109,200,0.035000000000000003,0.41362962149374571,0.39227810663883977,0.44904879787077956
Docking-44,200,19,6,full_source_map_including_calibration_rows,0.60722053066550674,1,0.090909090909090912,0.43214781831379373,0.4548681659409477,0.022720347627153969,0.80001247747940463,10000,0.0149,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,19,6,row_disjoint_complement_map,0.5698129621574598,1,0.090909090909090912,0.43205554133306717,0.45475197336753637,0.022696432034469194,0.79732359736859704,200,0.014999999999999999,0.49180608498847439,0.45757176427468527,0.53811704364471247
Docking-44,200,19,8,full_source_map_including_calibration_rows,0.70544950817172047,4,0.33333333333333331,0.39776751007762828,0.41739904897107311,0.019631538893444822,0.80001247747940463,10000,0.0044999999999999997,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,19,8,row_disjoint_complement_map,0.67551152706011186,4,0.33333333333333331,0.39764914700788784,0.41727583077520064,0.019626683767312803,0.79732359736859704,200,0.0050000000000000001,0.45114018284465124,0.42458279648075953,0.49039096252761993
Docking-44,200,19,10,full_source_map_including_calibration_rows,0.62119875126986368,4,0.25,0.36509410302902534,0.38567553080320249,0.020581427774177152,0.71586601120942073,10000,0.0032000000000000002,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,19,10,row_disjoint_complement_map,0.61911924458928724,4,0.25,0.36456956869710255,0.38567795543974931,0.021108386742646756,0.71755382433397263,200,0.014999999999999999,0.41321050324520125,0.39193307297546759,0.44889364810815285
Docking-44,200,20,6,full_source_map_including_calibration_rows,0.61401454674472233,3,0.33333333333333331,0.43214781831379373,0.45530650137565676,0.023158683061863028,0.79052065080878209,10000,0.016199999999999999,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,20,6,row_disjoint_complement_map,0.61401454674472233,3,0.33333333333333331,0.43183549551114953,0.4553387963124822,0.023503300801332672,0.78798334431522521,200,0.014999999999999999,0.49163603152152546,0.45747324891902946,0.53890254533955906
Docking-44,200,20,8,full_source_map_including_calibration_rows,0.49545045623955791,3,0.23076923076923078,0.39776751007762828,0.42252054828098123,0.024753038203352951,0.79052065080878209,10000,0.0177,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,20,8,row_disjoint_complement_map,0.49545045623955791,3,0.23076923076923078,0.39755555547706761,0.42253589346703835,0.024980337989970736,0.78798334431522521,200,0.02,0.45128465143102137,0.4247569041395971,0.49019002133134726
Docking-44,200,20,10,full_source_map_including_calibration_rows,0.51817248850203357,6,0.42857142857142855,0.36509410302902534,0.37815668580847389,0.013062582779448551,0.73727854012080951,10000,0.00020000000000000001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,20,10,row_disjoint_complement_map,0.51817248850203357,6,0.42857142857142855,0.36468071268882479,0.37815652277825007,0.013475810089425277,0.73723993827592205,200,0,0.41351504613329948,0.3920782043826937,0.44839583504139907
Docking-44,200,21,6,full_source_map_including_calibration_rows,0.7311347061347061,1,0.090909090909090912,0.43214781831379373,0.44904700804735903,0.016899189733565301,0.83289745467345244,10000,0.0033999999999999998,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,21,6,row_disjoint_complement_map,0.7311347061347061,1,0.090909090909090912,0.43200630351272035,0.44916652986703465,0.017160226354314301,0.83402617500825982,200,0.0050000000000000001,0.49226184027582054,0.45767197192330034,0.53922137234755996
Docking-44,200,21,8,full_source_map_including_calibration_rows,0.59203749999999999,3,0.23076923076923078,0.39776751007762828,0.41239044725123702,0.014622937173608741,0.75371891199763885,10000,0.0011000000000000001,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,21,8,row_disjoint_complement_map,0.59203749999999999,3,0.23076923076923078,0.39768573980775312,0.41247979997646395,0.014794060168710821,0.7568505022462072,200,0,0.45163291577786202,0.42473802538938832,0.49071008408770211
Docking-44,200,21,10,full_source_map_including_calibration_rows,0.73666976771443016,5,0.33333333333333331,0.36509410302902534,0.38248087874665904,0.017386775717633696,0.75371891199763885,10000,0.0011000000000000001,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,21,10,row_disjoint_complement_map,0.73666976771443016,5,0.33333333333333331,0.36507618888278442,0.38263042045338785,0.017554231570603429,0.7568505022462072,200,0.0050000000000000001,0.41369867452557274,0.39235981718366808,0.4488379956040896
Docking-44,200,22,6,full_source_map_including_calibration_rows,0.55379574003276899,1,0.090909090909090912,0.43214781831379373,0.45107738426722876,0.018929565953435035,0.78464214215580474,10000,0.0054999999999999997,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,22,6,row_disjoint_complement_map,0.53292068693488681,1,0.090909090909090912,0.43279519944655842,0.45211828777676044,0.019323088330202021,0.78525473034028404,200,0.01,0.49263247729749093,0.45773496286657289,0.54002115456430078
Docking-44,200,22,8,full_source_map_including_calibration_rows,0.50844686648501358,2,0.14285714285714285,0.39776751007762828,0.42217308638039291,0.024405576302764631,0.77633851181124758,10000,0.0167,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,22,8,row_disjoint_complement_map,0.4863697705802969,2,0.14285714285714285,0.39817631341335391,0.42313352870841769,0.024957215295063784,0.77987760490022529,200,0.02,0.45144552444570818,0.42527288500862859,0.49151546391963513
Docking-44,200,22,10,full_source_map_including_calibration_rows,0.70416589106883587,4,0.25,0.36509410302902534,0.39386735946223772,0.02877325643321238,0.77633851181124758,10000,0.033300000000000003,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,22,10,row_disjoint_complement_map,0.63189257238774654,4,0.25,0.36567624752513006,0.39485966411578755,0.029183416590657485,0.77987760490022529,200,0.035000000000000003,0.41398511785895575,0.39309339598983889,0.4500305017490438
Docking-44,200,23,6,full_source_map_including_calibration_rows,0.73678885437639752,1,0.090909090909090912,0.43214781831379373,0.45353005245195122,0.021382234138157485,0.77633851181124758,10000,0.011299999999999999,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,23,6,row_disjoint_complement_map,0.75593148314902314,1,0.090909090909090912,0.43186452205216902,0.45372374786423947,0.021859225812070449,0.77659593605431154,200,0.01,0.49167966291105686,0.45768935877594097,0.53935575190345819
Docking-44,200,23,8,full_source_map_including_calibration_rows,0.85951885951885953,4,0.33333333333333331,0.39776751007762828,0.41846563159394806,0.020698121516319778,0.76335687371682004,10000,0.0067000000000000002,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,23,8,row_disjoint_complement_map,0.83730416789831508,4,0.33333333333333331,0.39758923275166447,0.41864857583949378,0.021059343087829308,0.76482257479897608,200,0.0050000000000000001,0.45092075120963149,0.42479919792666121,0.4906331188737717
Docking-44,200,23,10,full_source_map_including_calibration_rows,0.83218500095792913,4,0.25,0.36509410302902534,0.38293361883308852,0.017839515804063177,0.76335687371682004,10000,0.0011999999999999999,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,23,10,row_disjoint_complement_map,0.7668075604115161,4,0.25,0.36489521538152248,0.38327625980914859,0.018381044427626114,0.76482257479897608,200,0.01,0.4134242240481904,0.39196054280795756,0.44902801855275726
Docking-44,200,24,6,full_source_map_including_calibration_rows,0.50894223668297067,3,0.33333333333333331,0.43214781831379373,0.43792101950769646,0.0057732011939027328,0.80278043618439665,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,24,6,row_disjoint_complement_map,0.50894223668297067,3,0.33333333333333331,0.43205951467473175,0.43802204326721444,0.0059625285924826965,0.80059269384253973,200,0,0.49210874506089375,0.45769381307838558,0.53919848562382722
Docking-44,200,24,8,full_source_map_including_calibration_rows,0.60193618933664617,5,0.45454545454545453,0.39776751007762828,0.40291967913712357,0.0051521690594952818,0.71994249100850871,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,24,8,row_disjoint_complement_map,0.60193618933664617,5,0.45454545454545453,0.39764474957824908,0.40307432790718811,0.0054295783289390331,0.72096021436721225,200,0,0.4514048794966351,0.42472826205935782,0.49040867002022126
Docking-44,200,24,10,full_source_map_including_calibration_rows,0.40771268361484742,8,0.66666666666666663,0.36509410302902534,0.3731642567568409,0.0080701537278155544,0.71994249100850871,10000,0,0.4161252495631686,0.39268031268843251,0.44809726808011024
Docking-44,200,24,10,row_disjoint_complement_map,0.40771268361484742,8,0.66666666666666663,0.36509565963964358,0.3734023984526656,0.0083067388130220188,0.72096021436721225,200,0,0.41361945194081262,0.39233649495902412,0.44903184698212001
Docking-44,200,25,6,full_source_map_including_calibration_rows,0.75157975044642111,2,0.20000000000000001,0.43214781831379373,0.43744668767799549,0.0052988693642017637,0.8157280261450961,10000,0.0001,0.49302754320570502,0.45780395109194238,0.54568422458736376
Docking-44,200,25,6,row_disjoint_complement_map,0.75157975044642111,2,0.20000000000000001,0.43181736807004062,0.43737239610072581,0.005555028030685194,0.81450529154577689,200,0,0.49183737959061669,0.45728175181678071,0.53905328622290072
Docking-44,200,25,8,full_source_map_including_calibration_rows,0.80430285477865127,4,0.33333333333333331,0.39776751007762828,0.40437041010939068,0.0066029000317623932,0.71994249100850871,10000,0,0.45146929174025086,0.42406608569847343,0.49102562770282659
Docking-44,200,25,8,row_disjoint_complement_map,0.80430285477865127,4,0.33333333333333331,0.39742875910012176,0.40428014868854495,0.0068513895884231846,0.7215698049738577,200,0,0.45150383204977357,0.424595124574422,0.49025400591016982
