fold,k,method,random_repeat,train_ligands,test_ligands,train_scaffold_groups,test_scaffold_groups,held_out_target_r2,held_out_target_rmse,held_out_mean_row_spearman,held_out_top5_overlap,held_out_pair_order_accuracy,held_out_target_geometry_spearman,full_mean_row_spearman,full_top5_overlap
2,20,random_sentinels,6,12000,3000,9518,2387,0.7014030743194084,0.5870728766382095,0.7959537795507658,0.5638666666666666,0.821408512499039,0.9452630653288547,0.8577369397056543,0.6090666666666666
2,20,random_sentinels,7,12000,3000,9518,2387,0.6601429517392076,0.6347127685144636,0.774908369829338,0.5799333333333332,0.8127633445033711,0.9601827513011723,0.8461478360249901,0.6004666666666667
2,20,random_sentinels,8,12000,3000,9518,2387,0.7057985667996652,0.5921111487811188,0.7847382304907848,0.5426666666666666,0.8160866291348263,0.9517875438928071,0.8538923397791143,0.5758666666666666
2,20,random_sentinels,9,12000,3000,9518,2387,0.7387337849681325,0.5307795072018611,0.7935436996450762,0.5906,0.8208780247267684,0.9174488138303927,0.8684524193992521,0.6301333333333333
3,2,qr_sentinels,-1,12000,3000,9518,2387,0.4349037733395319,0.808186128147609,0.7064168484527467,0.4570666666666667,0.7752977691805143,0.7794085959528767,0.7230593254406655,0.45640000000000003
3,2,qr_sentinels_plus_descriptors,-1,12000,3000,9518,2387,0.5341067830432753,0.7338264847023591,0.7392107303251132,0.4816000000000001,0.790687648055056,0.8643367442984916,0.7548152804256012,0.48073333333333335
3,2,descriptors_only,-1,12000,3000,9518,2387,0.4225346707530231,0.8169832364930566,0.7321216430333543,0.4718666666666667,0.7868677547466176,0.8384795522061139,0.746500098854876,0.4708666666666667
3,2,random_sentinels,0,12000,3000,9518,2387,0.5504150627942448,0.7164366908475139,0.7276983495823924,0.47080000000000005,0.7856932200622936,0.6963485806000919,0.7335073559421538,0.4732666666666667
3,2,random_sentinels,1,12000,3000,9518,2387,0.5179795695038835,0.7437777248931144,0.7108344790803788,0.46366666666666667,0.7775562274016562,0.7668346890929628,0.7211370733712152,0.45813333333333334
3,2,random_sentinels,2,12000,3000,9518,2387,0.5042900217186461,0.7517956511343551,0.7031754700137056,0.4524666666666667,0.774720814660704,0.78985884930077,0.7079674676042852,0.4488666666666667
3,2,random_sentinels,3,12000,3000,9518,2387,0.49469797862854614,0.7616126349280848,0.6845543792568951,0.38386666666666663,0.7649839424326738,0.49724290734571136,0.7053162113085021,0.43773333333333336
